POS,#,Name,Inf,ORG,Age,B,T,OVR,CON,BABIP,GAP,POW,EYE,K's,CON vL,POW vL,CON vR,POW vR,BUN,BFH,STU,CON,PBABIP,HRR,PIT,STM,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,STE,DEF,G,PA,AB,AVG,OBP,SLG,wOBA,OPS,OPS+,BABIP,WPA,wRC,wRC+,wRAA,WAR,G,BB,K,ERA,AVG,OBP,SLG,OPS,BABIP,WHIP,HR/9,H/9,BB/9,K/9,ERA+,FIP,WAR,SIERA,POS,G,EFF,SLR,SctAcc
LF,49,Enmanuel Valdez,,Pittsburgh Pirates,27,L,R,2.5 Stars,47,43,51,55,50,53,45,50,48,57,53,33,1,1,36,1,0,1,1,1,1,47,54,55,46,57,53,48,36,71,63,18,37,35,.114,.135,.229,.155,.364,1,.107,-0.59,0,-7,-4.6,-0.3,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,5,15,1.019,$740 000,Very High
LF,18,Matt Vierling,,Detroit Tigers,30,R,R,2.5 Stars,56,57,50,38,46,53,57,39,55,38,54,50,1,2,48,1,1,45,2,2,2,34,39,67,37,56,54,69,76,71,67,73,213,197,.183,.225,.239,.207,.464,33,.238,-2.08,6,29,-17.7,-1.4,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,9,70,.974,$4 600 000,Very High
LF,0,Axel Villaman,,-,21,L,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,56,26,1,1,41,1,1,5,1,-,1,25,24,26,9,41,36,52,25,21,32,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
LF,25,Aaron Walton,,-,22,R,R,0.5 Stars,3,2,7,1,1,3,4,1,2,1,35,22,1,1,46,1,1,1,1,1,1,19,27,41,24,47,47,57,51,54,31,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
LF,6,Drew Waters,,Kansas City Royals,27,S,R,2.5 Stars,44,51,61,42,52,39,46,44,44,42,67,57,1,1,39,1,0,1,1,4,2,12,24,40,10,66,68,73,66,77,81,78,299,268,.209,.288,.366,.287,.653,81,.274,-0.31,28,81,-5.5,0.3,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,7,85,1.012,$740 000,Very High
LF,25,Emmanuel Webb,,San Diego Padres,16,R,R,0.5 Stars,1,1,1,1,5,3,1,2,1,1,56,11,1,1,1,1,0,1,1,3,2,16,8,28,5,27,25,34,32,29,9,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
LF,92,Garrett Whitley,,-,29,R,R,1.5 Stars,37,46,76,36,51,23,38,38,36,36,67,61,1,1,17,1,1,1,2,2,4,21,25,36,13,42,48,45,43,68,44,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
LF,27,Noah Williamson,,-,26,R,R,0.5 Stars,2,9,20,1,1,1,2,1,2,1,51,15,1,1,54,1,1,1,1,1,1,22,23,47,3,55,57,54,40,29,47,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
LF,81,Cody Wilson,,-,30,R,R,1.5 Stars,35,48,37,7,35,15,36,8,35,6,57,43,1,1,35,1,1,72,2,2,2,33,38,52,23,60,72,60,49,88,71,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
LF,56,Marcus Wilson,,Texas Rangers,30,R,R,2.0 Stars,35,45,74,46,55,22,36,48,35,45,54,53,1,1,40,1,0,1,1,2,2,20,13,59,7,70,59,57,71,81,82,2,8,7,.143,.250,.143,.200,.393,17,.167,-0.13,0,21,-0.7,-0.1,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,9,2,1.022,$740 000,Very High
LF,41,Alec Burleson,,St. Louis Cardinals,27,L,L,2.5 Stars,67,50,44,53,40,91,62,50,69,54,37,8,39,29,55,22,4,42,4,4,1,21,23,37,17,44,58,61,21,71,52,81,178,160,.331,.371,.431,.343,.802,129,.357,1.79,25,124,4.7,0.5,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,31,.990,$2 400 000,Very High
LF,22,David Fletcher,,-,32,R,R,1.5 Stars,50,34,23,1,30,84,54,1,50,1,81,41,1,30,42,26,2,47,2,4,6,13,81,58,67,42,48,47,55,74,21,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
LF,10,Dane Myers,,Miami Marlins,30,R,R,2.5 Stars,57,72,43,44,39,46,60,46,56,44,50,36,31,24,54,19,4,56,1,1,4,38,46,64,47,62,59,68,75,83,75,143,569,535,.236,.279,.342,.273,.621,74,.309,-2.19,48,73,-16.9,0.3,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,7,146,1.027,$740 000,Very High
LF,2,Quinn Brodey,,-,30,L,L,1.5 Stars,38,44,51,37,39,34,37,35,39,38,52,35,30,1,52,36,3,24,1,2,2,25,38,44,17,54,57,72,53,77,65,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
LF,55,Todd Hudson,,-,22,L,R,0.5 Stars,3,1,1,11,1,5,2,10,3,11,51,44,10,1,54,1,2,59,5,5,5,24,37,49,26,55,41,59,58,50,31,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
LF,13,Jesse Winker,,Kansas City Royals,33,L,L,2.5 Stars,48,44,46,45,88,55,45,42,49,46,27,19,1,1,46,1,0,-,1,-,-,14,22,35,9,36,37,50,31,74,37,149,554,460,.215,.345,.317,.304,.662,86,.256,-1.27,60,93,-2.6,-0.1,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,137,.939,$7 900 000,Very High
LF,29,James Wood,,Washington Nationals,24,L,R,4.0 Stars,67,98,70,58,76,45,62,53,69,60,31,13,1,1,44,1,1,5,3,3,1,24,28,44,14,58,63,65,81,81,69,153,664,588,.270,.346,.422,.331,.768,117,.335,0.75,87,115,11.4,2.3,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,7,152,.962,$740 000,Very High
LF,7,Masataka Yoshida,,Boston Red Sox,33,L,R,2.5 Stars,59,49,46,44,41,76,56,43,61,45,50,28,1,1,21,1,1,1,-,-,-,26,35,25,35,34,46,41,27,16,33,83,272,244,.238,.312,.357,.292,.669,84,.265,0.69,27,80,-3.9,-0.5,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,18,.786,$18 600 000,Very High
CF,16,Marquis Abner,,-,16,L,L,0.5 Stars,8,8,8,5,3,9,5,1,9,6,45,3,1,1,1,1,0,1,4,1,4,13,9,28,4,59,54,53,55,45,13,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
CF,21,Tony Acencio,,Los Angeles Angels,16,R,R,0.5 Stars,5,4,1,1,3,8,9,1,4,1,50,6,1,1,11,1,0,1,1,3,1,12,17,23,8,52,29,25,36,36,6,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
CF,8,Marcos Acuna,,Chicago White Sox,16,L,L,0.5 Stars,1,1,1,1,4,1,1,1,1,1,56,10,1,1,2,1,0,1,11,9,12,11,21,18,3,63,44,22,50,33,14,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
CF,7,Jo Adell,,Los Angeles Angels,27,R,R,2.5 Stars,44,47,49,67,45,42,44,70,44,67,66,48,1,1,51,1,2,45,1,1,1,30,31,65,25,66,65,50,80,75,45,117,499,463,.244,.297,.456,.324,.752,106,.274,0.10,62,105,5.5,0.7,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,8,117,.936,$4 840 000,Very High
CF,31,Henry Aguilar,,Kansas City Royals,16,L,L,0.5 Stars,7,4,1,1,1,9,1,1,9,2,52,1,1,1,3,1,0,1,1,2,1,21,8,35,3,59,25,56,41,55,12,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
CF,29,Nees Akkerman,,Pittsburgh Pirates,17,L,L,0.5 Stars,2,1,1,1,1,8,1,1,5,1,55,4,1,1,11,1,0,1,1,3,5,22,11,17,3,55,59,25,42,67,9,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
CF,13,Kevin Alcantara,,Miami Marlins,24,R,R,2.5 Stars,56,64,47,46,47,48,57,47,55,46,60,56,1,1,43,1,1,5,2,2,2,35,37,43,32,80,74,66,60,80,70,106,424,379,.251,.325,.372,.308,.698,96,.320,-1.22,47,97,-0.7,2.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,8,104,1.021,$740 000,Very High
CF,8,Alex Alicia,,-,17,L,L,0.5 Stars,4,1,1,1,1,8,1,1,6,1,55,9,1,1,1,1,0,1,1,1,4,11,11,7,2,63,53,31,70,61,14,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
CF,20,Joseph Altichioro,,Washington Nationals,16,R,R,0.5 Stars,9,8,5,1,1,10,11,1,8,1,57,2,1,1,1,1,0,1,1,2,1,11,15,32,6,58,18,54,54,55,10,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
CF,17,Heri Alvarado,,Philadelphia Phillies,18,L,L,0.5 Stars,9,10,9,5,1,10,3,1,10,8,37,6,1,1,1,1,0,1,4,1,1,10,10,19,1,56,51,26,60,28,10,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
CF,12,Roberto Alvarenga,,Minnesota Twins,16,R,R,0.5 Stars,5,5,11,5,1,6,9,10,4,2,33,41,1,1,17,1,0,1,2,3,4,29,26,37,18,67,39,48,72,38,17,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
CF,10,Andy Alvarez,,Milwaukee Brewers,16,L,R,0.5 Stars,10,5,7,1,3,12,4,1,10,4,26,6,1,1,7,1,0,1,2,1,2,12,10,30,5,63,55,44,64,42,16,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
CF,9,Daniel Amaral,,-,29,R,R,2.0 Stars,44,47,45,35,41,42,47,36,44,35,63,54,1,1,38,1,1,1,1,-,5,51,55,50,49,64,74,49,54,76,42,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
CF,13,Roman Anthony,,Boston Red Sox,22,L,R,3.5 Stars,59,73,98,53,72,48,48,47,63,56,35,31,1,1,46,1,1,1,1,1,1,37,50,36,38,72,71,59,50,76,56,149,635,563,.258,.337,.472,.346,.809,120,.301,1.73,91,119,18.6,2.8,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,7,148,.964,$740 000,Very High
CF,23,Gil Arbelo,,-,20,R,R,0.5 Stars,22,21,15,11,12,26,26,15,21,10,45,9,1,1,12,1,0,1,1,4,1,12,23,16,13,43,57,36,44,15,1,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
CF,1,D.J. Artis,,-,29,L,L,1.5 Stars,42,46,35,23,47,38,40,21,42,23,56,43,1,1,36,1,1,1,2,2,2,16,14,25,3,71,62,39,76,81,44,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
CF,44,Harrison Bader,,Los Angeles Dodgers,32,R,R,2.5 Stars,47,42,44,40,35,53,48,41,47,40,54,70,1,1,36,1,1,1,3,3,4,17,24,50,10,87,75,78,65,83,83,145,543,510,.212,.252,.300,.243,.552,57,.268,-3.06,32,52,-29.2,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,8,145,1.044,$6 000 000,Very High
CF,17,Antonio Badillo,,Los Angeles Angels,17,L,R,0.5 Stars,1,3,1,1,12,1,1,1,1,3,62,5,1,1,1,1,0,1,1,2,1,4,2,15,1,43,25,30,27,30,-,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
CF,25,Juan Barrantes,,-,17,L,L,0.5 Stars,9,1,1,1,1,12,2,1,10,1,51,2,1,1,13,1,0,1,1,1,3,35,29,12,3,43,58,44,31,24,1,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
CF,12,Luis Bassano,,Washington Nationals,16,R,L,0.5 Stars,6,4,1,1,1,9,10,1,4,1,54,4,1,1,10,1,0,1,3,11,10,50,23,74,3,56,58,67,33,35,30,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
CF,1,Bobby Becerra,,Baltimore Orioles,16,S,L,0.5 Stars,5,1,1,1,1,10,10,1,3,1,52,8,1,1,3,1,0,1,2,1,1,15,7,12,3,54,56,25,51,36,9,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
CF,7,Elgin Bennett,,-,22,L,L,0.5 Stars,11,3,1,1,10,17,11,1,12,1,44,73,1,1,44,1,1,1,1,1,1,34,42,52,31,80,63,48,90,94,49,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
CF,51,Kyle Bernstein,,-,16,R,R,0.5 Stars,3,1,1,1,1,6,8,6,2,1,51,7,1,1,1,1,0,1,1,1,1,6,9,14,6,70,55,38,60,28,19,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
CF,10,Cavan Biggio,,Athletics,31,L,R,2.0 Stars,42,41,45,33,76,43,39,30,42,34,79,57,1,1,51,1,0,-,1,-,-,51,58,49,47,50,54,48,66,68,16,85,161,138,.174,.292,.283,.264,.575,67,.271,-1.18,12,72,-5.9,-0.4,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,87,.939,$1 960 000,Very High
CF,28,Miguel Bleis,,Athletics,22,R,R,2.0 Stars,43,36,49,40,40,50,45,50,42,37,45,18,1,1,40,1,1,5,2,2,1,27,27,51,16,78,71,60,68,80,66,10,27,26,.154,.185,.269,.199,.454,29,.200,-0.38,0,26,-2.4,-0.2,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,8,10,.935,$740 000,Very High
CF,51,Enrique Bradfield Jr.,,Baltimore Orioles,24,L,L,3.0 Stars,54,47,38,18,50,63,49,12,56,20,58,69,1,1,38,1,1,1,2,2,2,27,21,55,14,92,82,47,82,104,89,152,596,531,.249,.324,.322,.290,.646,81,.303,-1.33,58,85,-9.5,2.9,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,8,149,1.037,$740 000,Very High
CF,15,Colton Bradley,,-,23,R,R,0.5 Stars,3,1,1,1,1,10,5,1,3,1,49,26,1,1,46,1,1,1,1,1,1,19,23,15,15,62,49,44,56,59,26,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
CF,5,Melvin Brodbeck,,-,20,R,R,0.5 Stars,24,25,33,21,22,24,31,29,21,18,37,2,1,1,8,1,0,1,4,1,2,38,37,11,30,65,28,26,73,76,27,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
CF,2,Jamarie Brooks,,-,22,R,R,0.5 Stars,6,5,2,1,1,8,7,1,6,1,48,46,1,1,45,1,2,1,1,1,1,54,48,50,49,69,60,47,59,61,36,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
CF,1,Parker Brosius,,-,23,R,L,0.5 Stars,15,1,13,1,9,27,15,1,16,1,28,43,1,1,40,1,1,1,1,1,1,32,35,44,23,62,51,52,57,62,27,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
CF,17,Juan Bueno,,New York Yankees,17,R,R,0.5 Stars,1,1,1,1,1,1,5,6,1,1,34,10,1,1,13,1,0,1,1,2,4,20,7,40,4,58,33,27,41,38,11,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
CF,67,Carl Butcher,,Colorado Rockies,16,R,R,0.5 Stars,1,1,1,1,1,3,3,1,1,1,49,9,1,1,2,1,0,1,4,10,4,11,22,21,13,42,35,33,32,29,1,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
CF,15,Dennis Butler,,-,20,R,R,0.5 Stars,9,1,1,1,1,13,10,1,9,1,48,48,1,1,41,1,1,1,1,1,1,28,38,51,26,74,61,40,69,68,42,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
CF,25,Byron Buxton,,Minnesota Twins,32,R,R,3.5 Stars,48,55,67,62,42,43,50,70,47,60,69,70,1,1,53,1,0,-,9,10,5,15,6,29,4,84,79,71,92,78,78,124,505,464,.218,.281,.399,.296,.680,92,.274,-1.12,51,91,-5.8,2.4,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,8,122,1.011,$15 100 000,Very High
CF,21,Jaxon Byrd,,-,23,L,L,0.5 Stars,11,13,7,1,1,12,11,1,12,1,33,47,1,1,45,1,1,1,1,1,1,27,27,32,15,61,50,51,55,58,25,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
CF,28,Salvatore Camacho,,Pittsburgh Pirates,17,R,R,0.5 Stars,9,8,14,3,4,11,10,10,9,1,77,8,1,1,2,1,0,1,2,1,1,26,26,19,16,63,59,49,67,58,16,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
CF,10,Telma Capano,,Houston Astros,17,S,R,0.5 Stars,3,2,9,9,4,5,8,12,2,7,59,1,1,1,1,1,0,1,2,2,2,21,9,13,15,60,58,39,36,32,13,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
CF,24,Jorge Cartagena,,-,22,R,R,0.5 Stars,10,3,1,1,1,14,11,1,10,1,41,34,1,1,43,1,1,1,1,1,1,19,18,15,15,65,62,53,67,65,32,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
CF,2,Antonio Carter,,-,22,L,L,0.5 Stars,18,3,2,1,1,33,17,1,18,1,47,38,1,1,38,1,1,8,1,1,2,12,23,38,4,61,55,47,50,52,26,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
CF,65,Lorenzo Cedrola,,-,28,R,R,1.5 Stars,48,34,46,16,22,73,51,20,47,14,59,60,1,1,53,1,0,1,1,1,1,44,39,65,26,70,65,63,55,77,53,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
CF,25,Juan Chavez,,Detroit Tigers,17,R,R,0.5 Stars,6,3,3,1,1,9,10,1,4,1,60,2,1,1,1,1,0,1,2,1,2,22,18,28,12,57,41,57,47,6,11,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
CF,15,Jaison Chourio,,Cleveland Guardians,21,S,R,4.0 Stars,67,76,47,41,70,56,75,43,65,40,39,41,1,1,47,1,1,-,1,1,1,10,12,19,2,86,89,69,77,78,83,135,575,504,.274,.357,.393,.327,.749,112,.343,-0.13,73,111,8.0,4.1,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,8,131,1.032,$740 000,Very High
CF,5,Denzel Clarke,,Athletics,26,R,R,2.5 Stars,46,62,63,51,55,33,48,51,45,51,59,50,1,1,39,1,1,1,1,1,1,36,28,53,29,69,79,58,55,85,52,100,403,355,.242,.328,.386,.315,.713,105,.338,0.55,47,107,1.5,1.9,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,8,102,.995,$740 000,Very High
CF,8,Cesar Claudio,,Atlanta Braves,17,L,L,0.5 Stars,11,10,13,1,6,13,8,1,11,1,78,77,1,1,1,1,0,1,2,1,1,30,29,27,3,58,44,52,67,63,12,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
CF,77,Luis Contreras,,-,21,R,R,0.5 Stars,29,27,27,18,16,32,33,21,28,17,95,71,1,1,8,1,0,1,1,4,4,30,27,29,20,63,77,51,61,46,33,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
