POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU vL,MOV vL,CON vL.1,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR.1,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP.1,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA.1,WAR.1,rWAR,SIERA,STM_per_IP,log_IP,Predicted_FIP
RP,31,Aaron Combs,,Washington,MLB,MLB,12/28/2001,31,USA,6' 3',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,21,Flyball,Normal,Pull,74,59,41,52,61,55,47,39,43,49,94,71,43,57,77,,48.0,,97.0,98.0,,,,,,,,3,NEU,96.0,95-97,SIDE,Normal,23.0,30.0,1,1,1,9,25,11,28,6,5,5,12,17,13,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,5,69.2,28,3.62,3.38,0.7,0.9,0.8,2.33,0.3323698941662002,4.251348311031766,4.053204880903565
RP,44,Alex Morales,,Houston,MLB,MLB,07/09/2009,24,USA,5' 11',180 lbs,Right,Right,2.5 Stars,3.0 Stars,1,1,1,1,10,1,1,1,1,8,12,1,1,1,1,1,10,1,60,10,Flyball,Normal,Normal,98,50,25,56,49,66,45,23,51,43,100,56,27,60,55,100.0,65.0,,,88.0,,,,,,,,3,NEU,99.0,98-100,SIDE,Power,71.0,23.0,4,1,1,16,18,31,9,40,45,38,9,7,3,3,18,18,0.056,0.056,0.056,0.1,0.049,0.111,0.111,-0.35,-1,-0.3,-3.8,0.0,0.0,0.0,0,0,85.0,27,2.86,2.91,1.2,2.2,2.5,2.56,0.8352940193771742,4.454347296253507,3.25131225898782
RP,34,Tyler Owens,,Pittsburgh,MLB,MLB,01/09/2001,32,USA,5' 10',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73,1,Normal,Normal,Normal,48,55,75,59,53,45,52,69,60,50,51,57,80,59,57,65.0,,59.0,,,,,,,,,,2,EX FB,95.0,94-96,OTT,Normal,18.0,34.0,2,4,1,39,33,52,38,7,8,16,1,11,13,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,27,3,63.2,14,1.98,2.29,5.0,2.6,1.5,2.94,0.2848100815173921,4.162003210695915,2.8936057020625094
RP,10,Hagen Smith,,Chicago,MLB,MLB,08/19/2003,30,USA,6' 3',210 lbs,Left,Left,2.5 Stars,2.5 Stars,2,5,1,1,1,1,5,2,1,1,1,1,5,2,1,1,1,1,58,26,Normal,Normal,Normal,64,61,40,57,63,81,72,42,62,76,60,58,40,55,59,58.0,82.0,61.0,48.0,,,,,,,,,4,EX GB,93.0,92-94,SIDE,GB'er,41.0,57.0,3,3,1,16,18,35,9,9,13,24,28,18,10,67,36,35,0.143,0.167,0.314,2.0,0.206,0.481,0.176,-0.65,1,-0.2,-3.1,0.0,-0.0,-0.0,0,0,147.2,69,4.21,4.3,-0.1,1.8,2.2,4.01,0.27853258977360124,4.998562712861986,4.142149709919793
RP,3,Emmanuel Fields,,St. Louis,MLB,MLB,03/18/2009,24,USA,5' 11',190 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,10,10,1,1,1,1,4,1,1,1,1,1,11,11,1,16,1,Flyball,Normal,Normal,53,61,47,56,63,97,86,53,67,93,46,54,46,53,55,,,,47.0,59.0,,,,,,,,2,EX GB,89.0,88-90,3/4,GB'er,29.0,68.0,4,1,1,31,17,47,4,46,50,47,8,5,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,2,33.1,5,1.35,2.43,1.3,1.0,1.5,1.81,0.8761326658209467,3.529297384289471,3.0376772535422076
RP,4,Willie Gonzalez,,Miami,MLB,MLB,03/01/2010,23,DOM,6' 2',185 lbs,Switch,Right,2.5 Stars,2.5 Stars,10,16,1,1,22,1,13,8,1,1,16,1,17,11,1,1,24,1,62,5,Normal,Normal,Spray,60,47,52,45,48,61,47,52,45,48,59,47,52,45,48,63.0,22.0,,,,94.0,,,,,,,3,FB,94.0,93-95,3/4,Normal,43.0,69.0,4,2,1,19,23,51,1,52,42,51,12,12,16,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,24,8,68.0,29,3.84,3.65,-2.1,0.8,0.5,2.96,0.6323528481834046,4.23410650459726,3.881688657493726
RP,8,Raul Pena,,Los Angeles,MLB,MLB,04/02/2011,22,DOM,6' 3',195 lbs,Left,Left,2.5 Stars,3.5 Stars,1,1,1,1,12,1,1,1,1,1,10,1,2,1,1,1,13,1,75,8,Flyball,Pull,Pull,48,49,84,52,49,51,52,92,54,52,47,49,81,52,48,37.0,14.0,47.0,,43.0,82.0,,,,,47.0,,6,FB,89.0,91-93,3/4,Finesse,72.0,100.0,2,1,2,15,34,33,3,43,39,42,13,2,5,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,4,5,39.1,35,8.01,6.09,-0.9,-0.9,-1.9,4.28,1.8414317541095255,3.6913763343125234,5.286136940354668
RP,24,Alejandro Rosario,,Detroit,MLB,MLB,01/06/2002,31,USA,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,57,6,Normal,Spray,Spray,88,43,52,59,38,78,39,51,57,35,97,45,54,62,41,96.0,,,79.0,,100.0,,,,,,,3,EX FB,96.0,95-97,3/4,Power,54.0,57.0,1,1,3,23,24,55,38,12,35,15,30,19,22,29,33,33,0.061,0.061,0.061,0.1,0.053,0.121,0.2,-0.45,-3,-0.7,-6.8,0.0,0.0,0.0,8,3,148.2,80,4.84,4.43,-1.3,0.9,0.8,2.52,0.3643724450490928,5.005287687769661,4.51069356050521
RP,2,Miguel Plancarte,,Boston,MLB,MLB,02/03/2009,24,COL,6' 3',200 lbs,Right,Right,2.5 Stars,3.0 Stars,1,1,1,1,10,1,1,1,1,5,13,3,1,1,1,1,10,1,47,1,Flyball,Normal,Normal,58,63,40,51,70,54,59,39,50,63,62,68,40,52,76,61.0,45.0,,,,,,,,,47.0,,3,NEU,92.0,91-93,3/4,Normal,56.0,70.0,3,2,3,15,24,31,5,57,36,46,6,7,2,17,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.3,0.0,0.0,0.0,0,3,94.1,48,4.58,3.59,-0.6,1.1,0.2,3.88,0.5951115201794347,4.554928969551344,3.4784562065692968
RP,13,Dylan Richardson,,Pittsburgh,MLB,MLB,05/05/2006,27,USA,6' 0',190 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,10,14,1,1,1,1,15,20,3,1,1,1,8,12,1,92,11,Flyball,Normal,Spray,93,56,16,54,57,88,55,16,53,56,97,58,16,55,59,100.0,76.0,,100.0,,92.0,,,,,,,4,GB,98.0,97-99,OTT,Power,87.0,44.0,1,1,1,18,17,53,15,47,49,54,15,7,4,1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,0,-0.0,-1.0,0.0,0.0,0.0,24,6,102.2,41,3.59,3.71,0.9,1.4,1.4,3.95,0.8512719323608676,4.636668853047462,3.904084627528369
RP,80,Jaiden Ward,,Cincinnati,MLB,MLB,01/15/2009,24,USA,6' 1',200 lbs,Right,Right,2.5 Stars,3.5 Stars,1,2,1,1,1,1,6,3,1,1,1,1,1,1,1,1,1,1,50,5,Normal,Normal,Normal,57,48,48,50,48,49,45,47,46,45,66,51,49,52,50,94.0,60.0,,89.0,40.0,,27.0,,,,,,5,NEU,98.0,97-99,3/4,Power,96.0,40.0,3,4,1,23,16,38,45,34,35,34,2,2,5,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,3,2,42.0,15,3.21,3.88,0.7,0.6,0.7,3.79,2.285713741496728,3.7612001156935624,4.043139842673188
RP,62,Logan Webb,,Washington,MLB,MLB,11/18/1996,36,USA,6' 1',210 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,8,1,1,1,1,1,8,1,1,1,1,1,8,1,1,1,60,10,Normal,Spray,Spray,31,65,66,54,71,29,62,65,52,67,33,67,67,55,74,25.0,41.0,,26.0,39.0,,15.0,,,,,,5,EX GB,91.0,90-92,OTT,GB'er,49.0,46.0,1,1,2,21,16,28,1,23,12,46,11,13,11,22,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-1,-0.3,-2.0,0.0,0.0,0.0,0,0,164.2,82,4.48,4.27,-1.5,1.8,1.4,4.55,0.2984165469904661,5.107156861086878,4.176270430983345
RP,29,Orlando Camarillo,,Indianapolis,MLB,MLB,10/21/2009,23,DOM,6' 5',200 lbs,Right,Left,2.5 Stars,2.5 Stars,12,18,1,1,16,1,20,14,1,6,20,9,17,11,1,1,14,1,74,3,Normal,Normal,Normal,90,47,29,43,49,90,48,30,43,49,90,47,29,44,49,99.0,74.0,,,48.0,,99.0,,,,,,4,GB,96.0,95-97,OTT,Power,61.0,84.0,4,1,1,15,20,41,4,36,34,39,8,8,2,27,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0,-0.1,-0.5,0.0,0.0,0.0,0,0,36.0,17,4.25,4.51,1.0,-0.1,-0.0,3.38,1.6944439737655628,3.6109179126442243,4.436311020621591
RP,27,Sean Hermann,,Seattle,MLB,MLB,06/13/2003,30,USA,6' 0',190 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,35,Flyball,Normal,Spray,33,60,62,53,62,26,48,56,44,49,37,70,70,58,76,,34.0,,34.0,39.0,,,,,,,,3,EX GB,91.0,90-92,SIDE,GB'er,66.0,30.0,1,1,1,26,22,23,25,11,22,21,18,20,18,31,41,41,0.024,0.024,0.024,0.0,0.021,0.049,0.071,-0.81,-4,-0.9,-9.1,0.0,0.0,0.0,0,0,165.1,68,3.7,4.16,0.2,1.4,2.0,4.91,0.3997576983793036,5.112590016619249,4.200347920773923
RP,28,Jon Houser,,Indianapolis,MLB,MLB,03/29/2009,24,USA,6' 5',205 lbs,Right,Right,2.5 Stars,5.0 Stars,14,23,1,4,5,3,25,17,1,10,11,10,22,13,1,1,2,1,84,3,Normal,Spray,Spray,57,55,44,57,55,47,50,43,55,49,67,58,45,59,58,100.0,,,38.0,,,,,,,,,2,NEU,100.0,99-101,3/4,Power,22.0,76.0,1,1,4,21,22,54,16,49,37,49,23,6,4,37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,3,6,64.2,33,4.59,5.16,-2.1,-1.2,-1.7,4.24,0.3426790743490538,4.177459468932607,4.380317942249245
RP,34,Raisel Iglesias,,New York,MLB,MLB,01/04/1990,43,CUB,6' 2',195 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,5,1,1,1,1,1,6,1,1,1,1,1,5,1,20,3,Flyball,Normal,Normal,43,57,67,51,59,41,51,65,48,53,46,60,70,53,62,47.0,47.0,,47.0,,,,,,,,,3,GB,93.0,92-94,3/4,GB'er,18.0,41.0,5,5,4,34,14,55,13,13,23,10,15,16,16,20,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0,0.1,-0.2,0.0,0.0,0.0,2,4,58.2,25,3.84,3.75,1.0,0.4,-0.1,3.41,0.30927829737486295,4.0809215418899605,3.8020797131108295
RP,18,Eli Jones,,Minnesota,MLB,MLB,06/17/2003,30,USA,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,3,1,1,1,1,12,1,3,1,1,1,12,1,3,1,1,1,12,38,49,Flyball,Spray,Pull,40,52,73,55,51,37,48,68,51,47,43,58,77,58,59,45.0,17.0,,41.0,38.0,,,,,,,,4,GB,93.0,92-94,3/4,GB'er,69.0,41.0,1,1,1,44,46,48,41,14,20,12,44,42,26,38,52,49,0.122,0.173,0.122,1.2,0.142,0.296,0.25,-0.62,0,-0.5,-6.9,0.0,-0.4,-0.4,0,0,163.0,88,4.86,4.49,-1.2,1.1,0.7,4.06,0.4233128574654689,5.099866427824199,4.341301572956718
RP,21,Juan Juarez,,Kansas City,MLB,MLB,01/18/2007,26,USA,6' 1',195 lbs,Left,Left,2.5 Stars,3.0 Stars,1,5,1,2,25,1,1,1,1,1,15,1,8,2,1,6,29,1,52,9,Flyball,Pull,Spray,45,63,51,55,67,62,92,58,64,100,40,57,49,52,58,,,,48.0,54.0,,,,,,,,2,NEU,91.0,90-92,OTT,Finesse,8.0,73.0,2,2,5,17,1,71,3,52,53,59,5,2,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,0,12.0,3,2.25,3.79,0.2,0.1,0.4,4.58,0.6666661111115741,2.5649493574615367,3.5650983865473087
RP,45,Payton Manca,,Toronto,MLB,MLB,05/04/2004,29,USA,6' 5',220 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,5,30,30,Flyball,Spray,Normal,50,51,50,55,51,53,55,51,57,55,49,51,50,54,50,50.0,66.0,21.0,56.0,,,36.0,,,,,,5,NEU,92.0,91-93,3/4,Normal,43.0,41.0,1,1,1,21,24,18,18,19,30,17,9,10,9,23,51,48,0.042,0.098,0.042,0.3,0.076,0.14,0.1,-1.09,-3,-0.8,-9.5,0.0,-0.1,-0.1,0,0,157.2,70,4.0,3.96,-0.1,2.2,2.5,3.66,0.2735368782737355,5.063860055333554,3.963929355052784
RP,39,Andrew Morris,,Minnesota,MLB,MLB,09/01/2001,32,USA,6' 0',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,74,14,Normal,Normal,Normal,36,53,59,50,55,33,50,56,50,51,37,56,62,50,59,45.0,27.0,21.0,37.0,,,28.0,,,,,,5,EX GB,96.0,95-97,OTT,Power,61.0,55.0,1,1,1,32,14,38,9,7,9,9,25,16,25,42,21,20,0.05,0.095,0.05,0.2,0.074,0.145,0.125,-0.32,-1,-0.3,-4.0,0.0,0.1,0.1,4,1,116.1,45,3.48,4.32,0.4,0.5,2.0,4.4,0.525409084805419,4.763028270603671,4.224649463077579
RP,44,Zane Quinton,,New York,MLB,MLB,07/15/2008,25,USA,6' 4',195 lbs,Left,Left,2.5 Stars,4.0 Stars,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1,37,4,Flyball,Normal,Pull,79,49,42,47,50,99,56,44,51,58,73,48,42,46,49,41.0,26.0,,,100.0,,63.0,,,,,,4,NEU,94.0,93-95,3/4,Normal,12.0,61.0,9,11,8,25,4,43,3,38,35,36,17,5,1,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,5,59.1,38,5.76,5.4,-0.2,-0.9,-1.5,3.04,0.2030456509229017,4.096009841541162,4.906311623278712
RP,91,Dikember Sanchez,,Minnesota,MLB,MLB,02/20/2004,29,VEN,5' 11',190 lbs,Right,Right,2.5 Stars,2.5 Stars,10,13,2,1,1,7,12,10,3,1,1,7,13,10,2,1,1,7,50,1,Normal,Normal,Normal,47,53,52,51,54,42,47,49,44,47,53,61,55,55,63,48.0,,,51.0,50.0,,,,,,,,3,EX GB,94.0,94-96,3/4,GB'er,43.0,51.0,1,2,2,30,30,46,15,9,11,21,30,18,9,63,27,26,0.077,0.111,0.077,0.3,0.091,0.188,0.133,-0.35,-1,-0.2,-4.7,0.0,0.4,0.4,0,0,153.0,81,4.76,4.53,-1.3,1.3,0.6,3.74,0.2810457332649847,5.0369526024136295,4.277399880477791
RP,37,Ubaldo Soto,,Los Angeles,MLB,MLB,07/12/2006,27,DOM,6' 2',200 lbs,Right,Right,2.5 Stars,3.0 Stars,7,9,8,1,3,6,10,9,5,1,1,6,8,6,9,1,4,6,36,13,Normal,Normal,Normal,48,50,50,56,49,45,48,49,52,46,50,53,51,58,51,52.0,42.0,,61.0,,,,,,,,,3,NEU,94.0,93-95,3/4,Normal,53.0,64.0,1,1,2,33,41,55,15,6,18,17,20,22,14,22,51,50,0.12,0.137,0.12,0.3,0.116,0.257,0.214,-1.05,-2,-0.7,-8.2,0.0,-0.4,-0.4,0,1,166.0,46,2.49,3.63,3.2,3.2,6.1,3.51,0.31927708920017533,5.117993812416755,3.7728621281759773
RP,24,Carson Whisenhunt,,Miami,MLB,MLB,10/20/2000,32,USA,6' 3',205 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,81,12,Flyball,Normal,Normal,50,53,56,47,57,47,51,52,49,53,52,54,57,46,58,55.0,74.0,44.0,44.0,,,,,,,,,4,NEU,93.0,92-94,3/4,Normal,30.0,59.0,2,2,1,17,20,65,16,7,8,14,18,9,12,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,7,9,81.2,43,4.74,3.7,0.2,0.8,-0.2,4.11,0.3694580825790538,4.409155302062135,3.775850616002381
RP,12,Ricardo Zapata,,Boston,MLB,MLB,09/24/2009,24,DOM,6' 9',200 lbs,Left,Left,2.5 Stars,5.0 Stars,1,1,1,10,12,1,1,1,1,3,10,1,2,1,1,10,12,1,60,9,Flyball,Normal,Spray,47,59,43,47,66,54,66,44,50,75,45,57,42,47,62,49.0,27.0,,,41.0,49.0,,,,,,,4,GB,92.0,91-93,3/4,GB'er,79.0,100.0,7,5,5,33,19,38,3,46,37,41,14,1,5,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,24.0,7,2.62,1.95,1.8,0.9,0.7,3.09,3.2916652951394605,3.2188758248682006,2.9301061288760706
RP,55,Cesar Aquino,,Toronto,MLB,MLB,02/27/2005,28,DOM,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,19,Normal,Normal,Normal,46,63,47,50,72,42,56,46,44,62,49,72,48,53,81,,47.0,,47.0,53.0,,,10.0,,,7.0,,5,EX GB,90.0,89-91,3/4,GB'er,25.0,60.0,1,-,2,32,30,48,19,8,11,24,17,1,8,17,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0,-0.1,-0.7,0.0,0.0,0.0,0,6,80.0,33,3.71,4.04,-0.5,0.4,1.0,4.23,0.3124999609375049,4.394449154672439,3.908884222504414
RP,38,Landon Beidelschies,,Minnesota,MLB,MLB,03/28/2004,29,USA,6' 3',215 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,35,Flyball,Spray,Pull,59,44,73,54,42,72,49,79,59,47,55,43,71,52,40,58.0,,,81.0,,,39.0,,,,,,3,EX FB,94.0,93-95,3/4,Normal,56.0,52.0,2,2,2,28,24,18,22,18,31,27,21,24,11,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,7,77.2,43,4.98,4.45,-2.4,-0.2,-1.2,2.85,0.7253885070740276,4.359269647551265,4.281095596469926
RP,1,Dustin Bruce,,Tampa Bay,MLB,MLB,11/03/2008,24,USA,6' 0',185 lbs,Right,Right,2.5 Stars,3.0 Stars,1,4,1,1,1,1,5,1,1,1,1,1,3,1,1,1,1,1,87,5,Flyball,Normal,Pull,62,51,42,50,52,61,51,41,49,51,63,52,42,50,53,77.0,,,,,70.0,,,,,,,2,NEU,94.0,93-95,3/4,Normal,9.0,81.0,5,1,4,32,29,53,7,57,57,53,6,4,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,32,2,59.0,19,2.9,3.83,2.7,0.3,-0.0,3.29,0.15254234702672084,4.0943445622221,3.8503373833574996
RP,1,Jean Cabrera,,Miami,MLB,MLB,10/20/2001,31,VEN,6' 0',170 lbs,Right,Right,2.5 Stars,2.5 Stars,9,11,1,1,1,5,11,9,1,1,1,7,12,9,1,1,1,5,58,9,Normal,Normal,Normal,45,51,50,45,56,44,50,49,44,53,46,53,50,46,57,58.0,41.0,25.0,48.0,21.0,,,,,,,,5,EX GB,95.0,94-96,OTT,GB'er,50.0,44.0,1,1,2,27,30,44,19,7,11,16,9,8,10,36,28,27,0.037,0.071,0.037,0.1,0.057,0.108,0.067,-0.44,-2,-0.4,-5.7,0.0,0.2,0.2,0,3,121.2,52,3.85,4.48,0.2,0.6,1.8,4.0,0.41254122008735805,4.805659046737495,4.290964100351923
RP,36,Luis De Leon,,Baltimore,MLB,MLB,04/14/2003,30,DOM,6' 3',190 lbs,Left,Left,2.5 Stars,2.5 Stars,5,6,3,1,1,5,9,8,5,1,1,7,5,5,2,1,1,5,35,13,Normal,Normal,Normal,51,63,35,53,68,66,78,37,59,86,48,59,35,51,61,,53.0,,67.0,62.0,,,,,,,,3,EX GB,94.0,93-95,3/4,GB'er,54.0,53.0,2,2,1,24,30,50,20,7,8,22,22,18,15,45,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0,0.1,-0.5,0.0,0.0,0.0,0,4,87.2,37,3.8,4.03,1.2,0.3,0.9,3.78,0.6192659840291302,4.4796069630127455,3.999354112829426
RP,17,Hunter Dietz,,Washington,MLB,MLB,03/03/2005,28,USA,6' 6',200 lbs,Right,Left,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,21,Flyball,Spray,Pull,46,49,73,51,49,46,49,72,50,48,46,49,73,51,49,46.0,63.0,47.0,,,,,,,,,,3,NEU,91.0,91-93,3/4,Normal,42.0,52.0,1,1,1,24,18,17,31,25,30,34,16,10,9,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,6,5,77.1,40,4.66,3.64,-1.3,0.7,-1.0,3.49,0.5447470110574564,4.35799005684564,3.7477804503269643
RP,38,Chase Dollander,,Los Angeles,MLB,MLB,10/26/2001,31,USA,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,4,Flyball,Pull,Pull,50,52,53,59,50,48,50,52,57,48,52,55,55,60,53,55.0,46.0,49.0,72.0,,,,,,,,,4,NEU,95.0,94-96,3/4,Normal,44.0,46.0,1,1,1,37,15,37,26,5,5,4,9,5,9,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,40,8,68.0,27,3.57,4.58,-0.4,-0.1,0.3,4.24,0.6470587283737164,4.23410650459726,4.360965978652163
RP,77,Yu-min Lin,,Detroit,MLB,MLB,07/12/2003,30,TPE,5' 11',175 lbs,Left,Left,2.5 Stars,2.5 Stars,5,3,1,1,1,8,1,3,1,1,1,5,4,6,1,1,1,9,41,12,Normal,Normal,Normal,51,49,50,49,49,50,49,49,50,49,52,49,50,49,49,62.0,55.0,58.0,48.0,,,47.0,,,,,,5,NEU,94.0,93-95,3/4,Normal,45.0,60.0,2,2,2,27,23,55,15,7,3,5,27,24,15,59,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0,-0.1,-0.8,0.0,0.0,0.0,13,1,127.1,80,5.65,4.81,-0.7,0.6,-0.0,3.9,0.354051899759882,4.852811208902689,4.571928455038065
RP,43,Manuel Mercedes,,Cincinnati,MLB,MLB,09/21/2002,31,DOM,6' 4',195 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,42,13,Normal,Normal,Normal,39,74,46,54,83,37,66,44,52,74,42,80,47,56,90,46.0,46.0,9.0,47.0,,,,,,,,,4,EX GB,95.0,94-96,3/4,GB'er,34.0,50.0,2,2,1,27,30,52,15,7,7,13,18,14,14,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,3,5,58.1,22,3.39,3.46,0.7,1.1,1.3,3.94,0.5851978338730062,4.079230924412053,3.697636806056743
RP,12,Geoff Murphy,,Detroit,MLB,MLB,12/05/2008,24,USA,6' 2',195 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,10,5,1,96,5,Flyball,Spray,Pull,60,44,57,46,44,92,51,69,52,51,53,41,54,44,41,42.0,35.0,,52.0,,,,,,,,,3,EX FB,89.0,88-90,3/4,Normal,90.0,86.0,3,4,1,15,28,32,4,56,48,53,9,5,10,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0,0.0,-0.2,0.0,0.0,0.0,0,1,17.1,4,2.08,4.16,0.7,0.0,0.6,3.58,5.263154816868528,2.89591193827178,4.197253277258768
RP,16,Cesar Muzziotti,,Los Angeles,MLB,MLB,10/23/2006,26,VEN,6' 1',205 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,4,5,1,1,1,1,4,5,1,1,1,1,4,5,1,1,55,29,Normal,Normal,Normal,51,48,51,45,49,52,48,52,45,49,51,47,51,44,48,43.0,77.0,69.0,,,,,,,,,,3,FB,90.0,89-91,3/4,Normal,31.0,49.0,1,1,1,33,35,24,28,22,29,25,39,18,7,7,30,25,0.16,0.3,0.16,1.4,0.236,0.46,0.267,-0.23,1,-0.1,-1.9,0.0,0.2,0.2,11,0,120.0,29,2.17,2.92,3.6,3.2,4.2,3.11,0.25833331180555735,4.795790545596741,3.556993420352261
RP,21,Elmer Rodriguez-Cruz,,Houston,MLB,MLB,08/18/2003,30,PUR,6' 4',190 lbs,Left,Right,2.5 Stars,2.5 Stars,4,6,1,1,1,3,6,4,1,1,1,3,6,4,1,1,1,3,21,11,Normal,Normal,Normal,47,59,41,51,62,45,57,40,50,59,48,62,41,52,67,48.0,46.0,49.0,55.0,,,36.0,,,,,,5,NEU,94.0,93-95,3/4,Normal,70.0,63.0,2,3,2,22,17,68,13,6,14,11,32,8,10,58,48,47,0.149,0.167,0.149,1.2,0.143,0.316,0.304,-0.68,0,-0.3,-6.4,0.0,0.3,0.3,1,0,149.2,83,4.99,4.36,-1.9,1.3,-0.1,4.14,0.46916886935865487,5.011967739330034,4.302961996651813
