//Card Title,Card ID,Card Value,Card Type,Card Sub Type,Card Badge,Card Series,Year,Peak,Team,Franchise,LastName,FirstName,NickName,Nation,UniformNumber,DayOB,MonthOB,YearOB,Bats,Throws,Position,Pitcher Role,Contact,Gap,Power,Eye,Avoid Ks,BABIP,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vL,CON vR,GAP vR,POW vR,EYE vR,K vR,BA vR,GB Hitter Type,FB Hitter Type,BattedBallType,SPE,Steal Rate,STE,Baserunning,BUN,BFH,Stuff,Movement,Control,pHR,pBABIP,Stuff vL,Movement vL,Control vL,pHR vL,pBABIP vL,Stuff vR,Movement vR,Control vR,pHR vR,pBABIP vR,Fastball,Slider,Curveball,Changeup,Cutter,Sinker,Splitter,Forkball,Screwball,Circlechange,Knucklecurve,Knuckleball,Stamina,Hold,GB,Velocity,Arm Slot,Height,IF RNG,IF ERR,IF ARM,TDP,C ABI,C FRM,C ARM,OF RNG,OF ERR,OF ARM,Pos Rating P,Pos Rating C,Pos Rating 1B,Pos Rating 2B,Pos Rating 3B,Pos Rating SS,Pos Rating LF,Pos Rating CF,Pos Rating RF,LearnC,Learn1B,Learn2B,Learn3B,LearnSS,LearnLF,LearnCF,LearnRF,era,tier,MissionValue,limit,owned,brefid,Buy Order High,Sell Order Low,Last 10 Price,Last 10 Price(VAR),date,Unnamed: 121,Raw_Rating_C,Rating_C,Raw_Rating_1B,Rating_1B,Raw_Rating_2B,Rating_2B,Raw_Rating_3B,Rating_3B,Raw_Rating_SS,Rating_SS,Raw_Rating_LF,Rating_LF,Raw_Rating_CF,Rating_CF,Raw_Rating_RF,Rating_RF,Raw_Rating_All_Positions,Rating_All_Positions
MLB 2025 Live RP Tyler Ferguson ATH,72147,48,1,,,,2025,N,Athletics,OAK,Ferguson,Tyler,,The United States,35,5,10,1993,1,1,1,12,13,11,5,6,9,16,14,12,5,6,10,17,13,11,5,6,9,16,2,2,0,18,45,3,6,41,39,81,69,55,52,104,77,64,55,49,96,87,73,56,54,111,104,92,0,64,81,0,0,0,0,0,0,0,17,50,3,96-98,3,193,35,46,41,14,1,1,3,64,20,62,84,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,8,0,1,0,1,ferguty01,0,11,13,0,2025-03-14,,6.509376317839213,4.520168255474106,7.841260448709011,4.563740720358051,23.130339557685872,16.080319349811724,12.291150199710925,6.329111460881917,21.009357589275716,13.649303087236335,18.07062034247904,13.583153202947267,29.27391388883848,23.936070326253294,22.5015035770996,17.785043361234464,9.517439609704633,5.794246309036178
MLB 2025 Live RP Caleb Ferguson PIT,72494,86,1,,,,2025,N,Pittsburgh Pirates,PIT,Ferguson,Caleb,,The United States,64,2,7,1996,1,2,1,12,25,22,5,17,17,31,25,22,5,17,17,31,25,22,5,17,17,31,1,1,0,15,19,13,13,46,33,77,109,68,133,63,80,124,70,155,64,76,105,68,126,63,83,0,75,0,79,82,0,0,0,0,0,0,14,33,2,94-96,3,191,17,12,38,10,2,2,3,76,16,35,36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,8,3,15,0,0,ferguca01,0,1001,1176,0,2025-03-14,,9.47759907905338,7.2056746116217765,12.516414532402303,8.138228011003273,16.445923709737347,9.787313422333174,16.800026490807213,10.082517706253094,17.819227320716603,10.749170782308708,24.244393976212734,18.780394559554356,37.0531759734939,30.86705536743531,29.109302507742118,23.430342252921935,14.973037018078458,10.457167101339744
Snapshot 2B Bob Ferguson TRN 1882,71080,60,7,,,,1882,N,Troy Trojans,PHI,Ferguson,Bob,Death to Flying Things,The United States,98,31,1,1845,3,1,4,0,68,78,22,104,88,52,64,76,21,98,79,51,70,79,23,106,92,53,0,1,0,60,88,85,67,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,24,0,2,0,0,8,0,0,0,0,0,1,16,2,89-91,3,175,51,57,33,50,0,0,0,7,4,5,0,0,0,47,0,3,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,0,fergubo01,26,42,55,461,2025-03-14,,35.5890010075587,30.830025439739426,49.105408780559365,36.11311238405674,51.650836524270844,42.930781760889325,54.30333941947713,41.30208548338404,49.56526911250438,39.609346889013764,39.88383733413203,31.94608002783343,35.327953423703924,29.329956918356142,38.13541390322685,31.14169927089688,51.79605417927901,41.92994624973612
MLB 2025 Live SP Ryan Feltner COL,72585,57,1,,,,2025,N,Colorado Rockies,COL,Feltner,Ryan,,The United States,18,2,9,1996,1,1,1,11,24,16,5,13,15,29,24,16,5,13,16,29,24,16,5,13,15,29,1,1,0,17,13,16,20,48,1,63,76,76,76,76,60,73,76,74,73,66,79,77,79,80,77,68,60,58,0,65,0,0,0,0,0,0,58,51,2,95-97,3,193,24,10,62,15,2,2,1,5,20,27,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,1,feltnry01,0,16,14,0,2025-03-14,,8.691625130833522,6.494562877929829,11.998607708387809,7.742327923366588,19.683318005093778,12.835140181423245,17.391123503503948,10.574575388886197,21.36402523334904,13.971729761227364,11.702959560083531,8.22269266026024,12.369706784912578,8.875155126923955,10.449298148650843,7.488376852195328,14.099988006515138,9.710968640568034
PTCS 1 - Hall of Fame SP Bob Feller CLE Peak,73004,100,4,HOF,PTCS,,1946,Y,Cleveland,CLE,Feller,Bob,Rapid Robert,The United States,19,3,11,1918,1,1,1,11,30,50,33,54,15,44,31,48,44,58,16,46,30,51,30,53,15,44,0,2,0,48,3,11,28,36,20,145,120,98,117,128,141,116,91,113,122,149,123,104,119,132,165,129,158,120,0,0,0,0,0,0,0,0,105,94,4,97-99,3,183,35,29,28,20,0,0,0,9,9,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,200,0,0,fellebo01,40000,0,975000,0,2025-04-09,,24.631519240884007,20.91621866071585,34.472154964731935,24.924950700166374,33.755605086176324,26.0834161757438,34.668613923673504,24.957192311746514,32.08419133991001,23.717381951747495,29.39006872847361,23.112155847978155,23.595787316454565,18.87710587604423,27.568943983089195,22.114354226757985,32.705243604464115,25.61295456068709
MLB 2025 Live C Hunter Feduccia LAD,73395,48,1,,,,2025,N,Los Angeles Dodgers,LAD,Feduccia,Hunter,,The United States,67,5,6,1997,2,1,2,0,68,76,52,84,70,68,63,74,48,77,64,65,69,77,54,88,72,69,0,0,0,16,4,6,16,34,19,1,21,1,1,61,1,20,1,1,60,1,21,1,1,63,9,0,0,0,0,0,0,0,0,0,0,0,1,0,4,80-83,3,188,25,29,57,22,62,62,62,40,17,23,0,58,13,0,0,0,0,0,0,1,1,1,1,0,1,0,1,8,0,1,0,1,feduchu01,6,117,101,0,2025-05-05,,59.86450024729309,52.79333909625809,60.819913078083786,45.06968279395234,41.3453945285971,33.228781011794,61.01180433267287,46.88653546081292,48.92099724485259,39.02364238818254,56.462944194215794,45.90279838854946,53.53821823954254,45.554512880225545,54.564702077901565,45.17787732310748,54.02292452960967,43.83326119053127
MLB 2025 Live SP Erick Fedde STL,72528,58,1,,,,2025,N,St. Louis Cardinals,STL,Fedde,Erick,Feddeccini,The United States,12,25,2,1993,1,1,1,11,16,15,3,14,15,18,17,16,4,15,16,19,16,15,3,14,15,18,1,1,0,19,15,17,25,51,33,62,80,78,73,94,58,74,77,70,83,66,86,80,77,104,0,72,0,69,75,71,0,0,0,0,0,0,58,38,3,93-95,3,193,43,34,40,14,1,1,5,29,27,19,82,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,8,0,1,0,1,feddeer01,0,15,19,0,2025-03-14,,7.275434926074522,5.213261539603504,9.514007716746114,5.842674792481009,27.959580429507287,20.626781168299694,14.643331312463596,8.287180547027415,24.303922869242783,16.644376765980176,12.940159184875036,9.264199109607738,17.752522228982464,13.671010172852068,14.440707237752632,10.898392432797538,11.810628020139058,7.754243559432911
MLB 2025 Live RP Calvin Faucher MIA,72281,64,1,,,,2025,N,Miami Marlins,FLA,Faucher,Calvin,,The United States,58,22,9,1995,1,1,1,12,19,13,6,14,18,20,19,13,6,14,18,20,19,13,6,14,18,20,1,1,0,20,16,19,24,18,8,81,67,57,74,53,78,65,57,73,51,85,68,58,76,53,95,95,85,0,81,80,0,0,0,0,0,0,17,54,1,95-97,4,185,34,29,46,3,2,2,3,22,57,7,75,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8,1,2,0,1,fauchca01,0,29,33,0,2025-03-14,,8.920717115895338,6.701834377247598,11.751173787054153,7.553147119643652,24.49097883374321,17.361285588920985,16.105645790487543,9.504481697061243,23.395680423963444,15.818697864331192,13.722930358525309,9.923156006606037,16.846061900985895,12.86339334423773,14.249128368210346,10.734719174689994,13.03261282139865,8.798678826765206
Snapshot SP Jeff Fassero SEA 1997,70626,80,7,,,,1997,N,Seattle Mariners,SEA,Fassero,Jeff,,The United States,13,5,1,1963,2,2,1,11,3,2,2,3,1,1,3,4,2,3,1,1,3,2,2,3,1,1,0,1,0,10,4,11,14,33,28,76,86,66,84,90,64,127,66,125,131,80,75,66,75,77,0,72,0,0,0,93,0,93,0,0,0,0,80,53,2,89-91,2,185,28,36,29,23,0,0,0,9,10,8,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,0,fasseje01,0,1200,1355,3742,2025-03-14,,2.168444902974612,0.5927005941684624,2.686899069951505,0.6228654230017563,16.26187308351586,9.614039989304104,5.808176386812557,0.9323711586559357,13.672464685911942,6.979368527965137,3.882467661686419,1.6392015355979002,5.800249097329187,3.022053320374451,4.364234449399297,2.289670941528018,4.317795707335905,1.3500899957944772
Snapshot RP Danny Farquhar SEA 2014,70565,80,7,,,,2014,N,Seattle Mariners,SEA,Farquhar,Danny,D-Fark,The United States,40,17,2,1987,1,1,1,12,3,3,2,3,1,1,3,3,2,3,1,1,3,3,2,3,1,1,1,2,0,5,4,6,5,24,30,106,79,59,80,77,99,84,51,88,78,112,76,68,76,76,87,0,72,97,124,61,0,0,0,0,0,0,18,115,3,92-94,4,175,35,20,26,23,0,0,0,10,8,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,farquda01,0,1150,1166,3164,2025-03-14,,2.007439160029531,0.4470302786836421,2.6438236143941802,0.5899311783390061,19.760136004460794,12.907460057437847,6.161109321164302,1.226169567498714,15.632513339532307,8.761239467725163,3.913794726225363,1.6655734638644755,5.864513684844229,3.079310279954598,4.4172584614712305,2.3349714114309967,3.498071343257358,0.6494683232068353
Snapshot RP Kyle Farnsworth KC 2009,70567,84,7,,,,2009,N,Kansas City Royals,KCR,Farnsworth,Kyle,,The United States,40,14,4,1976,1,1,1,12,3,3,1,3,1,1,3,3,2,3,1,1,3,3,1,3,1,1,1,2,0,5,5,6,5,22,3,105,72,71,101,14,100,69,69,97,13,109,75,73,105,15,74,85,55,114,0,71,53,0,0,0,0,0,16,33,3,90-92,3,193,27,20,23,23,0,0,0,5,7,7,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,farnsky01,0,1799,2009,3165,2025-03-14,,1.6217465865148344,0.09807403751898652,2.192531388190777,0.24488622408656743,15.408083279614884,8.81024435196078,5.045453107351689,0.2974434880361801,12.448239883986586,5.866431563744874,2.579037153044796,0.541940225600887,3.814276176893503,1.2526376027984565,2.865165413716055,1.0089581270897123,2.807877191749845,0.05955663821870134
MLB 2025 Live 2B Kyle Farmer COL,72605,50,1,,,,2025,N,Colorado Rockies,COL,Farmer,Kyle,,The United States,12,17,8,1990,1,1,4,0,75,95,53,52,78,74,78,98,55,53,83,76,75,94,53,52,78,74,2,2,0,30,34,54,44,60,22,4,23,19,1,67,4,22,19,1,66,4,23,20,1,69,26,0,0,0,0,0,0,0,0,0,0,0,22,20,4,75-80,3,183,72,64,67,69,30,36,52,50,42,55,9,0,22,75,53,34,7,0,0,1,1,1,1,1,1,1,1,8,0,1,0,1,farmeky01,0,6,18,0,2025-03-14,,53.916640860263705,47.411999663766785,61.51121812027149,45.59823458989803,67.39711299430991,57.75502570616742,65.53511633880954,50.6519586921227,66.29375189828453,54.81713129130383,60.22589962883973,49.070551009254075,60.20791461869143,51.49692301245269,58.44109572767697,48.48963075333687,60.82828479990527,49.64982966656489
Snapshot RP Buck Farmer DET 2019,70558,66,7,,,,2019,N,Detroit Tigers,DET,Farmer,Buck,George,The United States,45,20,2,1991,2,1,1,12,3,2,1,2,1,1,3,2,1,2,1,1,3,3,2,3,1,1,0,1,0,5,4,6,5,26,16,77,77,61,79,73,58,93,58,106,69,98,70,65,68,76,74,75,0,82,0,0,0,0,0,0,0,0,17,62,2,90-92,3,193,31,16,23,23,0,0,0,10,5,7,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,farmebu01,0,66,46,639,2025-03-14,,1.9002919787972843,0.3500886205296557,2.3995810313362083,0.40319037935224994,17.581982459705152,10.856849580785285,5.530826671419304,0.701491869294053,13.94636955851642,7.228374149254741,3.7718982244655512,1.5461213408915173,5.709555039840709,2.941248849598662,4.352954158522812,2.2800337515572964,3.255294825789663,0.4419662686297181
Snapshot CL Jeurys Familia NYM 2015,70564,92,7,,,,2015,N,New York Mets,NYM,Familia,Jeurys,La Fama,Dominican Republic,27,10,10,1989,1,1,1,13,3,3,2,3,1,1,3,3,2,3,1,1,3,3,2,3,1,1,2,2,0,13,3,6,21,26,4,98,100,76,99,103,83,89,64,94,81,110,109,89,103,121,70,88,0,0,0,106,0,0,0,0,0,0,18,115,0,91-93,3,191,30,20,24,23,0,0,0,1,4,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,50,0,0,familje01,5555,8997,13126,14445,2025-03-14,,2.060221945657689,0.4947856251326446,2.7085153899585577,0.6393926346727543,17.15699302987515,10.456745658187957,5.703884626716252,0.8455536639157891,13.728527642830501,7.030335096343775,2.473586973753068,0.4531695538221164,2.682851440157225,0.2445872452959686,2.274464708752322,0.5042996061430839,3.7024293058526645,0.8241338862111417
MLB 2025 Live SP Bailey Falter PIT,72519,61,1,,,,2025,N,Pittsburgh Pirates,PIT,Falter,Bailey,,The United States,26,24,4,1997,1,2,1,11,13,14,6,10,14,12,14,15,6,11,15,13,13,14,6,10,14,12,2,2,0,15,11,13,22,45,12,58,78,91,73,88,62,84,96,79,96,57,76,90,71,86,71,68,68,60,0,0,0,0,0,0,0,0,59,57,4,92-94,3,193,37,10,50,12,4,4,4,35,25,50,61,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,1,2,0,1,falteba01,0,26,37,0,2025-03-14,,8.265542004328719,6.109063191239244,9.343276045046844,5.712138305410289,24.626779111287853,17.489134000955964,14.003535694029926,7.754583794543399,22.688152454893668,15.17548754155466,13.864064028042815,10.04196595778698,19.35165777849882,15.095770574533686,15.988704685303365,12.22090668704762,10.814194139713656,6.902587560759015
PTMS 1 SP Cy Falkenberg Indianapolis Hoosiers 1914,73545,100,8,PTMS,,,1914,N,Indianapolis Hoosiers,,Falkenberg,Cy,,The United States,20,17,12,1879,1,1,1,11,12,36,4,55,7,16,16,32,2,62,4,26,11,38,5,53,9,13,0,0,0,45,53,54,36,62,2,125,124,114,129,114,127,123,111,127,116,124,125,116,131,114,71,0,0,120,0,0,0,0,0,0,0,158,97,58,2,90-92,3,196,28,22,25,27,0,0,0,9,3,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,200,0,0,falkecy01,145000,488888,0,0,2025-05-21,,10.462776909619707,8.097016515097852,12.941545185019635,8.463270584454431,21.126941390369257,14.194231346191726,17.274456669552524,10.4774562853868,18.35003837081186,11.231728591739204,12.10019213400843,8.557093252810866,10.392083069622101,7.113178188931097,12.971950309775595,9.643576427544058,18.5438256243297,13.509134317881957
Rookie Sensation SP Pete Falcone SF 1975,71513,57,3,,,,1975,N,San Francisco Giants,SFG,Falcone,Pete,,The United States,56,1,10,1953,2,2,1,11,6,11,6,10,6,2,5,6,11,17,3,2,6,13,5,8,7,2,0,0,0,6,5,11,5,34,2,96,78,32,64,107,82,77,32,59,114,101,78,33,66,104,62,0,0,119,0,0,0,0,0,0,103,0,62,50,2,89-91,3,188,24,20,22,23,0,0,0,6,8,8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,falcope01,6,12,14,632,2025-03-14,,5.291296471497971,3.418107718647451,7.132354559403986,4.021731826913716,15.904121659802078,9.277236911637164,9.114044203911805,3.6843350871350995,13.759580922006624,7.058565485240491,6.110750700917255,3.515027481408109,6.6294478503733325,3.760833437431058,6.4533781263080385,4.074507406381225,7.327659825085353,3.9226328221988416
MLB 2025 Live CF Stuart Fairchild ATL,72458,59,1,,,,2025,N,Atlanta Braves,ATL,Fairchild,Stuart,,The United States,17,17,3,1996,1,1,8,0,66,76,78,64,62,72,68,78,83,66,65,74,66,76,78,64,62,72,0,0,0,82,68,84,77,57,47,1,20,1,1,59,1,20,1,1,58,1,20,1,1,60,9,0,0,0,0,0,0,0,0,0,0,0,1,0,3,80-83,4,183,37,24,52,15,2,2,1,76,63,66,0,0,0,0,0,0,53,63,46,0,1,1,1,0,1,1,1,8,0,1,0,1,faircst01,0,17,27,0,2025-03-14,,54.94154776178649,48.33928653538055,72.98878482797664,54.37364938688257,53.5081775673735,44.67936510152356,68.1276106581689,52.81007609015112,57.35751091893147,46.693236977563004,73.7918825268091,60.49074415904913,71.98427595272918,61.98915008457677,73.91229824805795,61.70727907437719,73.7814166893595,60.72092298442577
MLB 2025 Live CL Pete Fairbanks TB,71875,78,1,,,,2025,N,Tampa Bay Rays,TBD,Fairbanks,Pete,,The United States,29,16,12,1993,1,1,1,13,16,10,2,14,18,15,17,11,2,15,19,16,16,10,2,14,18,15,0,0,0,16,9,16,22,54,10,87,85,70,84,87,78,75,69,75,77,96,95,72,95,97,128,123,0,79,0,0,0,0,0,0,0,0,14,45,2,97-99,3,198,35,11,26,17,35,35,36,25,50,22,55,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,8,2,5,0,1,fairbpe01,155,185,198,0,2025-03-14,,15.503478795108295,12.657603115878393,8.81977921467139,5.311887803849949,23.647487933801802,16.56718579712922,12.589501261757869,6.577473284827157,20.404734730970898,13.09964331285368,11.434365265709067,7.996583078392167,15.582436484615583,11.73755791624829,12.866348724721561,9.553356897966454,10.674446511017779,6.783144706980814
Snapshot 1B Ferris Fain DET 1955,71102,74,7,,,,1955,N,Detroit Tigers,DET,Fain,Ferris,Burrhead,The United States,3,29,3,1921,2,2,3,0,84,63,15,159,107,68,78,62,5,148,69,90,87,64,19,162,124,62,0,2,0,30,17,71,36,14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,0,0,0,0,0,0,0,0,0,0,0,1,23,2,88-90,3,180,50,24,50,78,0,0,0,4,4,6,0,0,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,5,0,0,fainfe01,155,425,337,1741,2025-03-14,,40.0969469490222,34.9085998773326,56.153697905884705,41.50202993591752,55.03421906760574,46.116048339818356,63.30006302281673,48.79139243716669,56.042894402204375,45.4981253339016,42.596172048491624,34.2293931174819,38.48811386074269,32.145522775181384,41.018357031956604,33.6047093927611,54.424973133145855,44.176893730217564
MLB 2025 Live RP Alex Faedo TB,71874,60,1,,,,2025,N,Tampa Bay Rays,TBD,Faedo,Alex,,The United States,49,12,11,1995,1,1,1,12,29,12,4,15,37,25,31,13,5,17,39,26,29,12,4,15,37,25,2,2,0,17,21,11,20,18,5,78,68,73,53,100,73,62,72,49,88,84,74,75,57,109,82,99,0,89,0,0,0,0,0,0,0,0,35,56,4,92-94,3,196,31,56,45,28,1,1,1,1,1,1,88,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8,1,2,0,1,faedoal01,0,33,43,0,2025-03-14,,10.51003846703507,8.139776517648494,14.71041729859243,9.815698927040266,24.40140650423193,17.27695822010153,19.413041213568754,12.257717278489608,24.484213335376154,16.808277974108588,11.987636242815697,8.462340810084378,12.673416280855992,9.145747112428706,10.512533477178781,7.542401245764391,15.061333474798845,10.532634433899194
Historical All-Star RP Roy Face PIT 1959,71209,99,5,,,,1959,N,Pittsburgh Pirates,PIT,Face,Roy,,The United States,26,20,2,1928,1,1,1,12,3,2,2,1,1,1,3,4,2,3,1,1,3,2,2,1,1,1,2,0,0,7,3,6,10,30,31,101,85,99,103,49,83,70,111,81,49,116,95,89,118,49,67,61,81,0,0,0,0,116,0,0,0,0,24,42,3,89-91,4,173,35,25,27,23,0,0,0,8,10,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,75,0,0,facero01,9100,18500,18153,12985,2025-03-14,,1.9891457254897802,0.43047925179502106,2.5212536003916055,0.4962176986497336,19.76990508524976,12.916657103927683,6.09480864096564,1.170977681302717,15.682005910258216,8.806232929161753,3.5630757431247004,1.3703292078136435,5.258789371631281,2.53963619412578,3.8347009644947923,1.8372699488797553,3.656832594958998,0.7851621961519762
Baseball Reference 2 SP Red Faber CWS 1921,73237,100,9,BBR,,,1921,N,Chicago White Sox,CHW,Faber,Red,,The United States,18,6,9,1888,3,1,1,11,13,25,3,72,10,15,14,21,6,75,6,22,13,26,3,72,12,13,1,0,0,48,58,49,43,67,52,102,126,94,128,124,92,124,91,121,131,110,128,97,134,118,72,0,97,0,0,0,0,0,134,0,0,0,103,92,1,90-92,3,188,27,20,21,18,0,0,0,2,9,10,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,200,0,0,faberre01,58000,77000,72284,310020,2025-05-01,,11.619891836598358,9.143918901198886,14.996735593438839,10.034609595584305,21.72473998179131,14.757025487793772,18.247531825910556,11.287491010957357,18.565637305434663,11.427728561198126,11.113628214697764,7.726578383531979,8.271167239124908,5.223534192519408,11.976725313313985,8.793317116012906,19.523583756457796,14.34653748819587
Snapshot SP Bob Ewing CIN 1909,69450,62,7,,,,1909,N,Cincinnati Reds,CIN,Ewing,Bob,Long Bob,The United States,75,24,4,1873,1,1,1,11,13,41,18,29,18,7,10,38,10,27,14,4,14,42,21,30,20,8,0,2,0,65,79,68,58,36,39,60,83,65,73,104,63,87,66,76,111,58,80,65,72,97,58,0,0,78,0,0,0,0,89,0,0,0,71,62,2,88-90,4,185,24,31,25,19,0,0,0,9,6,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,ewingbo01,40,98,133,1059,2025-03-14,,15.481955002156441,12.638129414801803,19.16321269452138,13.220177210677468,21.695177628276156,14.729194175360066,20.761995365977555,13.380651822151599,20.44524744692769,13.136473230887,18.791039343996353,14.189620438531188,15.183862796255015,11.38244605065311,18.259362694153765,14.160817885210852,26.089736329059196,19.958654194099744
All-Time Legend RF Steve Evans STL Peak,71368,69,4,,,,1909,Y,St. Louis Cardinals,STL,Evans,Steve,,The United States,98,17,2,1885,2,2,9,0,70,101,80,78,82,58,54,82,53,98,70,38,75,108,95,74,89,64,0,1,0,66,71,71,61,64,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,0,0,0,0,0,0,0,0,0,0,0,1,11,2,89-91,4,178,2,4,1,1,0,0,0,56,67,69,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,1,0,1,2,0,1,evansst01,27,73,42,3925,2025-03-14,,61.676110696652124,54.432397808491366,79.24631336807082,59.15797431756945,37.977257034731764,30.057866799453013,73.24113569453817,57.06682113442549,46.57906009320163,36.894598425134326,78.44499569319979,64.40785444200476,70.47084067485487,60.64074490711982,74.93692972848848,62.582661485612284,80.1869994853242,66.19580006393316
Unsung Heroes LF Joe Evans CLE 1920,70448,70,8,,,,1920,N,Cleveland,CLE,Evans,Joe,Doc,The United States,30,15,5,1895,1,1,7,0,97,102,1,90,102,87,148,142,1,61,160,122,82,92,1,104,88,78,2,0,0,69,56,69,67,63,60,1,3,1,5,1,1,3,1,5,1,1,3,1,5,1,33,0,0,0,0,0,0,0,0,0,0,0,1,15,2,90-92,3,175,84,53,76,75,0,0,0,54,72,74,0,0,0,0,72,68,69,29,62,0,0,0,1,1,1,1,1,0,2,5,0,0,evansjo01,211,260,244,2210,2025-03-14,,32.55172145255982,28.0820397909095,41.902724490305374,30.606148764645067,68.74347994304587,59.02255534251656,56.095559249298844,42.79401577111773,62.31103816116343,51.19646511220109,46.1858766580758,37.25129873983804,51.92625652179903,44.11832491907226,46.308176750744536,38.12400752957597,50.66323162281485,40.96171830747274
MLB 2025 Live 2B Thairo Estrada COL,72604,74,1,,,,2025,N,Colorado Rockies,COL,Estrada,Thairo,,Venezuela,39,22,2,1996,1,1,4,0,79,82,74,48,84,77,85,85,77,50,90,79,79,81,73,48,82,77,1,1,0,66,52,74,66,56,49,1,28,1,1,83,1,28,1,1,83,1,28,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-,3,178,82,70,58,80,2,2,1,59,55,50,0,0,0,89,0,19,8,0,0,0,1,1,1,1,1,1,1,8,2,5,0,1,estrath01,0,101,104,0,2025-03-14,,54.96759430556388,48.36285220564758,73.63742006563406,54.86957708718191,78.05052690424426,67.78462266843225,73.53048864169023,57.307692493238704,74.91498461049903,62.654653082627135,71.68698415970083,58.71878660213205,69.81332306802493,60.05492524355027,69.48010645875874,57.92068573845614,73.6523255630638,60.61058828561126
PG Last Out - Snapshot C Johnny Estrada ATL 2004,73532,65,7,,,PG Last Out,2004,N,Atlanta Braves,ATL,Estrada,Johnny,,The United States,23,27,6,1976,3,1,2,0,111,89,42,75,99,114,100,61,55,51,104,89,115,102,38,83,97,124,0,0,0,3,5,6,13,19,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0,0,0,0,0,0,1,4,2,90-92,3,180,9,10,7,7,43,66,34,8,10,8,0,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,2,0,0,estrajo01,44,199,154,0,2025-05-15,,60.28550595375679,53.174244975512316,68.24478538221747,50.746524928067274,39.451826203747956,31.44609169930629,67.79520953650292,52.53336935315476,46.57210802995263,36.88827833738962,57.2620250453778,46.575485191356705,52.6693172185634,44.78035976478375,51.45685553158033,42.5227234893367,61.47126161092771,50.19938450293968
MLB 2025 Live RP Jeremiah Estrada SD,72650,72,1,,,,2025,N,San Diego Padres,SDP,Estrada,Jeremiah,,The United States,56,1,11,1998,3,1,1,12,15,18,6,11,15,14,16,19,7,12,16,15,15,18,6,11,15,14,2,2,0,16,15,17,14,44,33,122,69,66,56,96,105,63,65,53,84,143,75,68,60,106,145,143,0,0,0,0,125,0,0,0,0,0,15,59,4,97-99,3,185,41,56,56,33,3,3,5,18,28,43,96,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,8,2,5,0,0,estraje01,120,145,138,0,2025-03-14,,8.738110602459823,6.536620715081473,10.430649726510763,6.543512701846091,27.297588315863276,20.003552394107803,15.801747963076863,9.251502477912906,25.32928374326774,17.576527476023667,12.026287678018841,8.494878581866677,15.052999621299199,11.265852638811461,12.546191686029434,9.279834323404872,12.331739826412749,8.199639891805017
